authorships,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
,https://doi.org/10.1002/aesr.202500496,2026,article,TRUE,Advanced Energy and Sustainability Research,https://openalex.org/S4210231858,2699-9412,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/aesr.202500496,NA,cc-by,publishedVersion
,https://doi.org/10.1055/a-2823-7177,2026,article,TRUE,Psychiatrische Praxis,https://openalex.org/S131132109,0303-4259,https://openalex.org/P4310320000,Thieme Medical Publishers (Germany),https://doi.org/10.1055/a-2823-7177,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2823-7177.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.22331/q-2026-03-24-2042,2026,article,TRUE,Quantum,https://openalex.org/S4210226432,2521-327X,https://openalex.org/P4310317900,Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,https://doi.org/10.22331/q-2026-03-24-2042,https://quantum-journal.org/papers/q-2026-03-24-2042/pdf/,cc-by,publishedVersion
,https://doi.org/10.1007/s00216-026-06429-x,2026,article,TRUE,Analytical and Bioanalytical Chemistry,https://openalex.org/S18188872,1618-2642,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00216-026-06429-x,https://link.springer.com/content/pdf/10.1007/s00216-026-06429-x.pdf,cc-by,publishedVersion
,https://doi.org/10.1186/s13293-026-00880-2,2026,article,TRUE,Biology of Sex Differences,https://openalex.org/S184776610,2042-6410,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13293-026-00880-2,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.19207412,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19207412,NA,cc-by,NA
,https://doi.org/10.20944/preprints202603.1713.v1,2026,preprint,TRUE,Preprints.org,https://openalex.org/S6309402219,NA,NA,NA,https://doi.org/10.20944/preprints202603.1713.v1,https://www.preprints.org/frontend/manuscript/440007b1357bc8f06ff5a2ad9512f399/download_pub,cc-by,acceptedVersion
,https://doi.org/10.1186/s12888-026-07979-1,2026,article,TRUE,BMC Psychiatry,https://openalex.org/S94610253,1471-244X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12888-026-07979-1,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.19207411,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19207411,NA,cc-by,NA
,https://doi.org/10.1016/j.autrev.2026.104043,2026,article,TRUE,Autoimmunity Reviews,https://openalex.org/S12874817,1568-9972,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.autrev.2026.104043,NA,cc-by,publishedVersion
,https://doi.org/10.1111/ddg.70256,2026,article,TRUE,JDDG Journal der Deutschen Dermatologischen Gesellschaft,https://openalex.org/S4210169996,1610-0379,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/ddg.70256,NA,cc-by,publishedVersion
,https://doi.org/10.1055/a-2798-6496,2026,article,TRUE,Experimental and Clinical Endocrinology & Diabetes,https://openalex.org/S67343978,0947-7349,https://openalex.org/P4310320000,Thieme Medical Publishers (Germany),https://doi.org/10.1055/a-2798-6496,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2798-6496.pdf,cc-by,publishedVersion
,https://doi.org/10.5772/intechopen.1014477,2026,book-chapter,TRUE,IntechOpen eBooks,https://openalex.org/S4306463448,NA,https://openalex.org/P4310322558,IntechOpen,https://doi.org/10.5772/intechopen.1014477,https://www.intechopen.com/citation-pdf-url/1231463,cc-by,publishedVersion
,https://doi.org/10.1038/s43018-026-01136-z,2026,article,TRUE,Nature Cancer,https://openalex.org/S4210236562,2662-1347,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s43018-026-01136-z,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.19221451,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19221451,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19221452,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19221452,NA,cc-by,NA
,https://doi.org/10.26434/chemrxiv.15001197/v1,2026,article,TRUE,ChemRxiv,https://openalex.org/S4393918830,2573-2293,NA,NA,https://doi.org/10.26434/chemrxiv.15001197/v1,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv.15001197/v1,cc-by,acceptedVersion
,https://doi.org/10.3390/e28040367,2026,article,TRUE,Entropy,https://openalex.org/S195231649,1099-4300,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/e28040367,https://www.mdpi.com/1099-4300/28/4/367/pdf?version=1774431601,cc-by,publishedVersion
,https://doi.org/10.1016/j.chempr.2026.102960,2026,article,TRUE,Chem,https://openalex.org/S2898106599,2451-9294,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.chempr.2026.102960,NA,cc-by,publishedVersion
,https://doi.org/10.1038/s41746-026-02526-4,2026,article,TRUE,npj Digital Medicine,https://openalex.org/S4210195431,2398-6352,https://openalex.org/P4310319908,Springer Nature,https://doi.org/10.1038/s41746-026-02526-4,https://www.nature.com/articles/s41746-026-02526-4_reference.pdf,cc-by,publishedVersion
,https://doi.org/10.1182/bloodadvances.2025018518,2026,article,TRUE,Blood Advances,https://openalex.org/S2764683450,2473-9529,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1182/bloodadvances.2025018518,https://ashpublications.org/bloodadvances/article-pdf/doi/10.1182/bloodadvances.2025018518/2511376/bloodadvances.2025018518.pdf,cc-by-nc-nd,publishedVersion
,https://doi.org/10.1371/journal.pdig.0001325,2026,article,TRUE,PLOS Digital Health,https://openalex.org/S4210221150,2767-3170,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pdig.0001325,NA,cc-by,publishedVersion
,https://doi.org/10.1186/s13102-026-01663-3,2026,article,TRUE,BMC Sports Science Medicine and Rehabilitation,https://openalex.org/S4210191135,2052-1847,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13102-026-01663-3,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.19230736,2026,preprint,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19230736,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.19223435,2026,article,TRUE,Journal of the Association for Information Systems,https://openalex.org/S30879505,1536-9323,https://openalex.org/P4310321080,Association for Information Systems,https://aisel.aisnet.org/ecis2026/datasc_isresearch/datasc_isresearch/8,https://aisel.aisnet.org/context/ecis2026/article/1151/viewcontent/1656_doc.pdf,NA,submittedVersion
,https://doi.org/10.5281/zenodo.19230735,2026,preprint,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19230735,NA,cc-by,NA
,https://doi.org/10.3897/phytokeys.272.179527,2026,article,TRUE,PhytoKeys,https://openalex.org/S138605562,1314-2003,https://openalex.org/P4310321056,Pensoft Publishers,https://doi.org/10.3897/phytokeys.272.179527,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.19223436,2026,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19223436,NA,cc-by,NA
,https://doi.org/10.1016/j.bone.2026.117866,2026,article,TRUE,Bone,https://openalex.org/S121725775,1873-2763,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.bone.2026.117866,NA,cc-by,publishedVersion
,NA,2026,article,FALSE,PubMed,https://openalex.org/S4306525036,NA,https://openalex.org/I1299303238,National Institutes of Health,https://pubmed.ncbi.nlm.nih.gov/41885530,NA,NA,publishedVersion
,https://doi.org/10.64898/2026.03.23.26348537,2026,article,TRUE,medRxiv,https://openalex.org/S3005729997,NA,NA,NA,https://doi.org/10.64898/2026.03.23.26348537,https://www.medrxiv.org/content/medrxiv/early/2026/03/25/2026.03.23.26348537.full.pdf,cc-by-nc-nd,acceptedVersion
,https://doi.org/10.3390/cancers18071087,2026,article,TRUE,Cancers,https://openalex.org/S168415115,2072-6694,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/cancers18071087,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.jss.2026.112865,2026,article,TRUE,Journal of Systems and Software,https://openalex.org/S37879656,0164-1212,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jss.2026.112865,NA,cc-by,publishedVersion
,https://doi.org/10.1186/s13005-026-00617-x,2026,article,TRUE,Head & Face Medicine,https://openalex.org/S4480651,1746-160X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13005-026-00617-x,NA,cc-by,publishedVersion
,https://doi.org/10.1177/08977151261434501,2026,article,FALSE,Journal of Neurotrauma,https://openalex.org/S85864898,0897-7151,https://openalex.org/P4310320443,"Mary Ann Liebert, Inc.",https://doi.org/10.1177/08977151261434501,NA,NA,publishedVersion
,https://doi.org/10.2139/ssrn.6379078,2026,preprint,TRUE,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,https://openalex.org/I1318003438,RELX Group (Netherlands),https://doi.org/10.2139/ssrn.6379078,NA,NA,acceptedVersion
,https://doi.org/10.26434/chemrxiv.15001414/v1,2026,article,TRUE,ChemRxiv,https://openalex.org/S4393918830,2573-2293,NA,NA,https://doi.org/10.26434/chemrxiv.15001414/v1,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv.15001414/v1,cc-by,acceptedVersion
,https://doi.org/10.1182/blood.2025032160,2026,article,FALSE,Blood,https://openalex.org/S200071133,0006-4971,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1182/blood.2025032160,NA,NA,publishedVersion
,https://doi.org/10.1007/s00761-026-01951-0,2026,article,FALSE,Die Onkologie,https://openalex.org/S4387280361,2731-7226,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00761-026-01951-0,NA,NA,publishedVersion
,https://doi.org/10.1007/978-3-032-17618-9_10,2026,book-chapter,FALSE,Lecture notes in computer science,https://openalex.org/S106296714,0302-9743,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/978-3-032-17618-9_10,NA,NA,publishedVersion
,https://doi.org/10.1111/jdv.70426,2026,article,FALSE,Journal of the European Academy of Dermatology and Venereology,https://openalex.org/S137740113,0926-9959,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/jdv.70426,NA,NA,publishedVersion
,https://doi.org/10.1002/pamm.70063,2026,article,TRUE,PAMM,https://openalex.org/S4210190971,1617-7061,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/pamm.70063,NA,cc-by,publishedVersion
,https://doi.org/10.1002/aesr.70180,2026,article,TRUE,Advanced Energy and Sustainability Research,https://openalex.org/S4210231858,2699-9412,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/aesr.70180,NA,cc-by,publishedVersion
,https://doi.org/10.1149/1945-7111/ae58fa,2026,article,FALSE,Journal of The Electrochemical Society,https://openalex.org/S138759888,0013-4651,https://openalex.org/P4310311669,Institute of Physics,https://doi.org/10.1149/1945-7111/ae58fa,NA,NA,publishedVersion
,https://doi.org/10.2139/ssrn.6383959,2026,preprint,TRUE,SSRN Electronic Journal,https://openalex.org/S4210172589,1556-5068,https://openalex.org/I1318003438,RELX Group (Netherlands),https://doi.org/10.2139/ssrn.6383959,NA,NA,acceptedVersion
,https://doi.org/10.1103/s6d5-lc6g,2026,article,TRUE,Physical Review Letters,https://openalex.org/S24807848,0031-9007,https://openalex.org/P4310320261,American Physical Society,https://doi.org/10.1103/s6d5-lc6g,NA,cc-by,publishedVersion
,https://doi.org/10.3389/fpsyt.2026.1771726,2026,article,TRUE,Frontiers in Psychiatry,https://openalex.org/S92766711,1664-0640,https://openalex.org/P4310320527,Frontiers Media,https://doi.org/10.3389/fpsyt.2026.1771726,https://public-pages-files-2025.frontiersin.org/journals/psychiatry/articles/10.3389/fpsyt.2026.1771726/pdf,cc-by,publishedVersion
,https://doi.org/10.64898/2026.03.31.26349822,2026,article,TRUE,medRxiv,https://openalex.org/S3005729997,NA,NA,NA,https://doi.org/10.64898/2026.03.31.26349822,https://www.medrxiv.org/content/medrxiv/early/2026/04/01/2026.03.31.26349822.full.pdf,cc-by-nc-nd,acceptedVersion
,https://doi.org/10.1515/auto-2025-0049,2026,article,FALSE,at - Automatisierungstechnik,https://openalex.org/S4210170077,0178-2312,https://openalex.org/P4310319967,R. Oldenbourg Verlag,https://doi.org/10.1515/auto-2025-0049,NA,NA,publishedVersion
,https://doi.org/10.1002/ciuz.70044,2026,article,FALSE,Chemie in unserer Zeit,https://openalex.org/S152058026,0009-2851,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/ciuz.70044,NA,NA,publishedVersion
,https://doi.org/10.1016/j.aos.2026.101638,2026,article,TRUE,Accounting Organizations and Society,https://openalex.org/S198892436,0361-3682,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.aos.2026.101638,NA,cc-by,publishedVersion
,https://doi.org/10.1007/s00787-026-03022-6,2026,article,TRUE,European Child & Adolescent Psychiatry,https://openalex.org/S159275680,1018-8827,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00787-026-03022-6,https://link.springer.com/content/pdf/10.1007/s00787-026-03022-6.pdf,cc-by,publishedVersion
,https://doi.org/10.3390/s26072173,2026,article,TRUE,Sensors,https://openalex.org/S101949793,1424-8220,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/s26072173,https://www.mdpi.com/1424-8220/26/7/2173/pdf?version=1774978284,cc-by,publishedVersion
,https://doi.org/10.64898/2026.03.30.715260,2026,article,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.64898/2026.03.30.715260,https://www.biorxiv.org/content/biorxiv/early/2026/04/01/2026.03.30.715260.full.pdf,NA,acceptedVersion
,https://doi.org/10.1016/j.saa.2026.127838,2026,article,TRUE,Spectrochimica Acta Part A Molecular and Biomolecular Spectroscopy,https://openalex.org/S96873385,1386-1425,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.saa.2026.127838,NA,cc-by,publishedVersion
,https://doi.org/10.21203/rs.3.rs-9018980/v1,2026,preprint,TRUE,Research Square,https://openalex.org/S4306525896,NA,NA,NA,https://doi.org/10.21203/rs.3.rs-9018980/v1,https://www.researchsquare.com/article/rs-9018980/latest.pdf,cc-by,acceptedVersion
,https://doi.org/10.1007/s00586-026-09885-2,2026,article,TRUE,European Spine Journal,https://openalex.org/S100227592,0940-6719,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00586-026-09885-2,https://link.springer.com/content/pdf/10.1007/s00586-026-09885-2.pdf,cc-by,publishedVersion
,https://doi.org/10.1186/s12888-026-08018-9,2026,article,TRUE,BMC Psychiatry,https://openalex.org/S94610253,1471-244X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12888-026-08018-9,NA,cc-by,publishedVersion
,https://doi.org/10.1109/lascas67804.2026.11457174,2026,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/lascas67804.2026.11457174,NA,NA,publishedVersion
,https://doi.org/10.2147/itt.s577426,2026,article,TRUE,ImmunoTargets and Therapy,https://openalex.org/S4210174637,2253-1556,https://openalex.org/P4310320348,Taylor & Francis,https://doi.org/10.2147/itt.s577426,https://www.dovepress.com/article/download/113685,cc-by-nc,publishedVersion
,https://doi.org/10.1007/s00132-026-04814-z,2026,article,TRUE,Die Orthopädie,https://openalex.org/S4387280450,2731-7145,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00132-026-04814-z,https://link.springer.com/content/pdf/10.1007/s00132-026-04814-z.pdf,cc-by,publishedVersion
,NA,2026,article,FALSE,University of Southern Denmark Research Portal (University of Southern Denmark),https://openalex.org/S4306400424,NA,https://openalex.org/I177969490,University of Southern Denmark,https://portal.findresearcher.sdu.dk/da/publications/e4b04ed4-9e93-4982-b557-f8b69556902e,NA,NA,submittedVersion
,https://doi.org/10.1055/s-0046-1818247,2026,article,FALSE,Nuklearmedizin - NuclearMedicine,https://openalex.org/S158897336,0029-5566,https://openalex.org/P4310313753,Thieme Medical Publishers (Germany),https://doi.org/10.1055/s-0046-1818247,NA,NA,publishedVersion
,https://doi.org/10.1055/s-0046-1818316,2026,article,FALSE,Nuklearmedizin - NuclearMedicine,https://openalex.org/S158897336,0029-5566,https://openalex.org/P4310313753,Thieme Medical Publishers (Germany),https://doi.org/10.1055/s-0046-1818316,NA,NA,publishedVersion
,https://doi.org/10.1055/s-0046-1818271,2026,article,FALSE,Nuklearmedizin - NuclearMedicine,https://openalex.org/S158897336,0029-5566,https://openalex.org/P4310313753,Thieme Medical Publishers (Germany),https://doi.org/10.1055/s-0046-1818271,NA,NA,publishedVersion
,https://doi.org/10.5281/zenodo.18610997,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18610997,NA,cc-by,NA
,https://doi.org/10.5281/zenodo.18610996,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.18610996,NA,cc-by,NA
,https://doi.org/10.1055/s-0046-1818230,2026,article,FALSE,Nuklearmedizin - NuclearMedicine,https://openalex.org/S158897336,0029-5566,https://openalex.org/P4310313753,Thieme Medical Publishers (Germany),https://doi.org/10.1055/s-0046-1818230,NA,NA,publishedVersion
,https://doi.org/10.1055/s-0046-1818395,2026,article,FALSE,Nuklearmedizin - NuclearMedicine,https://openalex.org/S158897336,0029-5566,https://openalex.org/P4310313753,Thieme Medical Publishers (Germany),https://doi.org/10.1055/s-0046-1818395,NA,NA,publishedVersion
,NA,2026,article,FALSE,Research Portal (King's College London),https://openalex.org/S4306400216,NA,https://openalex.org/I183935753,King's College London,https://kclpure.kcl.ac.uk/portal/en/publications/318721ac-7516-4f56-8a84-00a18f4dc6b8,NA,NA,submittedVersion
,https://doi.org/10.1111/phc3.70088,2026,article,TRUE,Philosophy Compass,https://openalex.org/S34011028,1747-9991,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/phc3.70088,NA,cc-by,publishedVersion
,https://doi.org/10.1016/j.nupsyc.2026.100020,2026,article,TRUE,Nutritional Psychiatry,https://openalex.org/S5407055068,3051-1569,NA,NA,https://doi.org/10.1016/j.nupsyc.2026.100020,NA,cc-by,publishedVersion
,https://doi.org/10.5281/zenodo.19439352,2026,other,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19439352,NA,cc-by,NA
,https://doi.org/10.1016/j.jpurol.2026.105931,2026,article,FALSE,Journal of Pediatric Urology,https://openalex.org/S12548615,1477-5131,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jpurol.2026.105931,NA,NA,publishedVersion
,https://doi.org/10.1016/j.jaccas.2026.107839,2026,article,TRUE,JACC Case Reports,https://openalex.org/S4210180918,2666-0849,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jaccas.2026.107839,NA,cc-by-nc-nd,publishedVersion
,https://doi.org/10.6084/m9.figshare.31976066,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976066,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976327.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976327.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411237,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411237,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976726.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976726.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976321.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976321.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976309,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976309,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976324.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976324.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411351.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411351.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976810.v1,2026,dataset,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976810.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976465,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976465,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976324,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976324,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976294,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976294,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976285.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976285.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411272,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411272,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411351,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411351,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976413,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976413,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976303,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976303,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411428,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411428,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976474.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976474.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411237.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411237.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411249.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411249.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976468.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976468.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976051.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976051.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976723,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976723,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976465.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976465.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411657,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411657,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976807.v1,2026,dataset,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976807.v1,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976468,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976468,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976285,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976285,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976801,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976801,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.c.8411459,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8411459,NA,cc-by,NA
,https://doi.org/10.6084/m9.figshare.31976726,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31976726,NA,cc-by,NA
