id,display_name,orcid,author_position,is_corresponding,affiliations_id,affiliations_display_name,affiliations_ror,affiliations_country_code,affiliations_type,affiliations_lineage,affiliation_raw,doi,publication_year,type,is_oa,source_display_name,source_id,issn_l,host_organization,host_organization_name,landing_page_url,pdf_url,license,version
https://openalex.org/A5128824191,P. Lechsner,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of the History, Philosophy and Ethics of Medicine, German Center for Child and Adolescent Health (DZKJ), Ulm University, Partner Site Ulm, Ulm, Germany. patrick.lechsner@uni-ulm.de",https://doi.org/10.1007/s00431-026-06832-7,2026,article,TRUE,European Journal of Pediatrics,https://openalex.org/S48201647,0340-6199,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00431-026-06832-7,https://link.springer.com/content/pdf/10.1007/s00431-026-06832-7.pdf,cc-by,publishedVersion
https://openalex.org/A5000369738,Nicole Hander,https://orcid.org/0000-0003-3155-9547,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Psychosomatic Medicine and Psychotherapy, Ulm University Medical Center, Ulm, Germany",https://doi.org/10.1371/journal.pone.0343567,2026,article,TRUE,PLoS ONE,https://openalex.org/S202381698,1932-6203,https://openalex.org/P4310315706,Public Library of Science,https://doi.org/10.1371/journal.pone.0343567,NA,cc-by,publishedVersion
https://openalex.org/A5126633191,G. Durner,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Department of Neurosurgery University of Ulm  Günzburg Germany,https://doi.org/10.1002/brb3.71313,2026,article,TRUE,Brain and Behavior,https://openalex.org/S2764450051,2162-3279,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/brb3.71313,NA,cc-by,publishedVersion
https://openalex.org/A5049322494,Annette Richter-Unruh,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Hormonzentrum für Kinder- und Jugendliche, Prof. Dr. Richter-Unruh & Kolleginnen, In überörtliche Berufsausübungsgemeinschaft Medizinisches Versorgungszentrum Dr. Eberhard & Partner Dortmund, Alter Mühlenweg 3, 44139, Dortmund, Deutschland",https://doi.org/10.1007/s10304-026-00676-y,2026,article,FALSE,Gynäkologische Endokrinologie,https://openalex.org/S4210177927,1610-2894,https://openalex.org/P4310319965,Springer Nature,https://doi.org/10.1007/s10304-026-00676-y,NA,NA,publishedVersion
https://openalex.org/A5115073140,Hannah Maja Figura,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Section Integrative Medicine, Department of General and Visceral Surgery, Ulm University Medical Center, Germany",https://doi.org/10.61936/themind/202603138,2026,article,FALSE,THE MIND - Bulletin on Mind-Body Medicine Research,https://openalex.org/S4390296979,2940-3243,NA,NA,https://doi.org/10.61936/themind/202603138,NA,NA,publishedVersion
https://openalex.org/A5115073140,Hannah Maja Figura,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Section Integrative Medicine, Department of General and Visceral Surgery, Ulm University Medical Center, Germany",https://doi.org/10.61936/themind/202603139,2026,article,FALSE,THE MIND - Bulletin on Mind-Body Medicine Research,https://openalex.org/S4390296979,2940-3243,NA,NA,https://doi.org/10.61936/themind/202603139,NA,NA,publishedVersion
https://openalex.org/A5013394862,Marica Pagliarini,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Biomolecular Sciences, University of Urbino Carlo Bo, 61029, Urbino, Italy",https://doi.org/10.1007/s12035-026-05799-8,2026,article,TRUE,Molecular Neurobiology,https://openalex.org/S194681035,0893-7648,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s12035-026-05799-8,https://link.springer.com/content/pdf/10.1007/s12035-026-05799-8.pdf,cc-by,publishedVersion
https://openalex.org/A5129121430,J. M. Vahl,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Department of Otorhinolaryngology and Head &amp; Neck Surgery University Medical Center Ulm  Ulm Germany,https://doi.org/10.1002/cam4.71734,2026,article,TRUE,Cancer Medicine,https://openalex.org/S2754843627,2045-7634,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/cam4.71734,NA,cc-by,publishedVersion
https://openalex.org/A5035335764,Thomas Wodtko,https://orcid.org/0000-0001-5151-8553,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Measurement, Control and Microtechnology, Ulm University,Ulm,Germany,89081",https://doi.org/10.1109/itsc60802.2025.11423554,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/itsc60802.2025.11423554,NA,NA,publishedVersion
https://openalex.org/A5035335764,Thomas Wodtko,https://orcid.org/0000-0001-5151-8553,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Measurement, Control and Microtechnology, Ulm University,Ulm,Germany,89081",https://doi.org/10.1109/itsc60802.2025.11423468,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/itsc60802.2025.11423468,NA,NA,publishedVersion
https://openalex.org/A5081943726,Amelie Huber,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Analytical and Bioanalytical Chemistry, Ulm University, 89081 Ulm, Germany",https://doi.org/10.1016/j.microc.2026.117712,2026,article,TRUE,Microchemical Journal,https://openalex.org/S151030190,0026-265X,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.microc.2026.117712,NA,cc-by,publishedVersion
https://openalex.org/A5071810146,Artur Hermann,https://orcid.org/0009-0004-3406-267X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Ulm University - Institute of Distributed Systems,Ulm,Germany,89081",https://doi.org/10.1109/itsc60802.2025.11423703,2025,article,FALSE,NA,NA,NA,NA,NA,https://doi.org/10.1109/itsc60802.2025.11423703,NA,NA,publishedVersion
https://openalex.org/A5121123348,Daniel Baumgarten,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Organic Chemistry II and Advanced Materials, Ulm University, Albert-Einstein-Allee 11, 89081 Ulm, Germany",https://doi.org/10.1039/d6ey00029k,2026,article,TRUE,EES Catalysis,https://openalex.org/S4387281025,2753-801X,https://openalex.org/P4310320556,Royal Society of Chemistry,https://doi.org/10.1039/d6ey00029k,https://pubs.rsc.org/en/content/articlepdf/2026/ey/d6ey00029k,cc-by,publishedVersion
https://openalex.org/A5000382815,Florian olde Heuvel,https://orcid.org/0000-0002-1109-8969,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Dept. of Neurology-UIm University, Ulm, DE",https://doi.org/10.64898/2026.03.13.711583,2026,article,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.64898/2026.03.13.711583,https://www.biorxiv.org/content/biorxiv/early/2026/03/17/2026.03.13.711583.full.pdf,cc-by-nc-nd,acceptedVersion
https://openalex.org/A5129695924,Mirjam Keßler,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Ulm University Heart Center, University of Ulm , Ulm ,",https://doi.org/10.1093/eschf/xvag081,2026,article,TRUE,ESC Heart Failure,https://openalex.org/S2764810254,2055-5822,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1093/eschf/xvag081,NA,cc-by,publishedVersion
https://openalex.org/A5065427440,Franziska Münz,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Anesthesiology and Intensive Care Medicine, University Hospital Ulm, 89081 Ulm, Germany",https://doi.org/10.3390/biomedicines14030688,2026,article,TRUE,Biomedicines,https://openalex.org/S2737005842,2227-9059,https://openalex.org/P4310310987,Multidisciplinary Digital Publishing Institute,https://doi.org/10.3390/biomedicines14030688,https://www.mdpi.com/2227-9059/14/3/688/pdf,cc-by,publishedVersion
https://openalex.org/A5020202722,Simone Brefka,https://orcid.org/0000-0002-6121-2117,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,University of Ulm,https://doi.org/10.6084/m9.figshare.31810256.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31810256.v1,NA,cc-by,NA
https://openalex.org/A5126150947,Simon Schneider,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Numerical Mathematics, University of Ulm, Ulm, Germany",https://doi.org/10.1007/s00466-026-02769-8,2026,article,TRUE,Computational Mechanics,https://openalex.org/S147854436,0178-7675,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00466-026-02769-8,https://link.springer.com/content/pdf/10.1007/s00466-026-02769-8.pdf,cc-by,publishedVersion
https://openalex.org/A5065059434,Andreas Ziebart,https://orcid.org/0000-0001-7065-9319,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Neurosurgery, Ulm University Hospital, Albert-Einstein-Allee 23, 89081 Ulm, Germany; Department of Neurosurgery, Bezirkskrankenhaus Günzburg, University Medical Center Ulm, Lindenallee 2, 89312 Günzburg, Germany. Electronic address: and.ziebart@gmail.com",https://doi.org/10.1016/j.jocn.2026.111991,2026,article,TRUE,Journal of Clinical Neuroscience,https://openalex.org/S145023809,0967-5868,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jocn.2026.111991,NA,cc-by,publishedVersion
https://openalex.org/A5020202722,Simone Brefka,https://orcid.org/0000-0002-6121-2117,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,University of Ulm,https://doi.org/10.6084/m9.figshare.31810256,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31810256,NA,cc-by,NA
https://openalex.org/A5020202722,Simone Brefka,https://orcid.org/0000-0002-6121-2117,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,University of Ulm,https://doi.org/10.6084/m9.figshare.c.8370437,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8370437,NA,cc-by,NA
NA,Alexander Sauter,https://orcid.org/0009-0001-3112-9355,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of General Physiology, Ulm University; Albert-Einstein-Allee 11 89075, Ulm, Germany",https://doi.org/10.1016/j.jcf.2026.03.013,2026,article,TRUE,Journal of Cystic Fibrosis,https://openalex.org/S147774598,1569-1993,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.jcf.2026.03.013,NA,cc-by,publishedVersion
https://openalex.org/A5020202722,Simone Brefka,https://orcid.org/0000-0002-6121-2117,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,University of Ulm,https://doi.org/10.6084/m9.figshare.31810253,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31810253,NA,cc-by,NA
https://openalex.org/A5049322494,Annette Richter-Unruh,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Hormonzentrum für Kinder- und Jugendliche, Prof. Dr. Richter-Unruh & Kolleginnen, Überörtliche Berufsausübungsgemeinschaft Medizinisches Versorgungszentrum Dr. Eberhard & Partner Dortmund, Alter Mühlenweg 3, 44139, Dortmund, Deutschland",https://doi.org/10.1007/s00112-026-02360-8,2026,article,FALSE,Monatsschrift Kinderheilkunde,https://openalex.org/S202200076,0026-9298,https://openalex.org/P4310320090,Springer Nature,https://doi.org/10.1007/s00112-026-02360-8,NA,NA,publishedVersion
https://openalex.org/A5046056663,Leonard Schreiber,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Pathology of the University Ulm, Ulm, Germany",https://doi.org/10.1186/s13071-026-07321-4,2026,article,TRUE,Parasites & Vectors,https://openalex.org/S80413395,1756-3305,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13071-026-07321-4,NA,cc-by,publishedVersion
NA,Philipp Penert,https://orcid.org/0009-0000-6882-8953,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"CELEST Green Energy Lab Ulm, Ulm University, Lise-Meitner-Str. 16, Ulm, Germany",https://doi.org/10.26434/chemrxiv.10001785/v2,2026,article,TRUE,ChemRxiv,https://openalex.org/S4393918830,2573-2293,NA,NA,https://doi.org/10.26434/chemrxiv.10001785/v2,https://chemrxiv.org/doi/pdf/10.26434/chemrxiv.10001785/v2,cc-by,acceptedVersion
https://openalex.org/A5068129783,Svenja Schlachter,https://orcid.org/0000-0002-6289-6098,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Psychiatry and Psychotherapy II, Ulm University and BKH Günzburg, Parkstraße 11, Ulm, 89073, Germany. svenja.schlachter@uni-ulm.de",https://doi.org/10.1186/s40359-026-04193-2,2026,article,TRUE,BMC Psychology,https://openalex.org/S2764871139,2050-7283,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s40359-026-04193-2,NA,cc-by,publishedVersion
https://openalex.org/A5020202722,Simone Brefka,https://orcid.org/0000-0002-6121-2117,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,University of Ulm,https://doi.org/10.6084/m9.figshare.31810253.v1,2026,article,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.31810253.v1,NA,cc-by,NA
https://openalex.org/A5020202722,Simone Brefka,https://orcid.org/0000-0002-6121-2117,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,University of Ulm,https://doi.org/10.6084/m9.figshare.c.8370437.v1,2026,other,TRUE,Figshare,https://openalex.org/S4377196282,NA,https://openalex.org/I4210132348,Figshare (United Kingdom),https://doi.org/10.6084/m9.figshare.c.8370437.v1,NA,cc-by,NA
https://openalex.org/A5015552629,Andor Diera,https://orcid.org/0009-0001-3959-493X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Ulm University Ulm , Germany",NA,2026,article,TRUE,arXiv (Cornell University),https://openalex.org/S4306400194,NA,https://openalex.org/I205783295,Cornell University,http://arxiv.org/abs/2603.17624,https://arxiv.org/pdf/2603.17624,cc-by,submittedVersion
https://openalex.org/A5117620498,Lennart Raap,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Ingenics AG, Ulm, Germany",https://doi.org/10.1016/j.procs.2026.02.033,2026,article,TRUE,Procedia Computer Science,https://openalex.org/S120348307,1877-0509,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.procs.2026.02.033,NA,cc-by-nc-nd,publishedVersion
https://openalex.org/A5103090895,Jana Riegger,https://orcid.org/0000-0003-0048-5047,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Division for Biochemistry of Joint and Connective Tissue Diseases, Department of Orthopedics, University of Ulm, 89081 Ulm, Germany. Electronic address: jana.riegger@uni-ulm.de",https://doi.org/10.1016/j.xpro.2026.104451,2026,article,TRUE,STAR Protocols,https://openalex.org/S4210212477,2666-1667,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1016/j.xpro.2026.104451,NA,cc-by,publishedVersion
https://openalex.org/A5031409567,Eva‐Maria Jacobsen,https://orcid.org/0000-0003-4750-0136,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Pediatrics, University Medical Center Ulm, Eythstrasse 24, 89075, Ulm, Germany. eva-maria.jacobsen@uniklinik-ulm.de",https://doi.org/10.1007/s10875-026-02004-2,2026,article,TRUE,Journal of Clinical Immunology,https://openalex.org/S57504206,0271-9142,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s10875-026-02004-2,NA,cc-by,publishedVersion
NA,Sebastian Michels,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Neurology, University of Ulm, Ulm, Germany",https://doi.org/10.64898/2026.03.20.711195,2026,article,TRUE,bioRxiv (Cold Spring Harbor Laboratory),https://openalex.org/S4306402567,NA,https://openalex.org/I2750212522,Cold Spring Harbor Laboratory,https://doi.org/10.64898/2026.03.20.711195,https://www.biorxiv.org/content/biorxiv/early/2026/03/23/2026.03.20.711195.full.pdf,cc-by-nc-nd,acceptedVersion
https://openalex.org/A5130347182,Matthias Gröger,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Cardiology, University Heart Center Ulm , Albert-Eistein-Allee 23, Ulm 89081 ,",https://doi.org/10.1093/ejhf/xuag064,2026,article,TRUE,European Journal of Heart Failure,https://openalex.org/S87609158,1388-9842,https://openalex.org/P4310320990,Elsevier BV,https://doi.org/10.1093/ejhf/xuag064,NA,cc-by,publishedVersion
https://openalex.org/A5035885991,Philipp Penert,https://orcid.org/0009-0000-6882-8953,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,CELEST Green Energy Lab Ulm Ulm University  Ulm Germany,https://doi.org/10.1002/aesr.202500496,2026,article,TRUE,Advanced Energy and Sustainability Research,https://openalex.org/S4210231858,2699-9412,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1002/aesr.202500496,NA,cc-by,publishedVersion
NA,Ziyan Xu,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Klinik für Psychiatrie und Psychotherapie III, Universität Ulm, Ulm,
Germany",https://doi.org/10.1055/a-2823-7177,2026,article,TRUE,Psychiatrische Praxis,https://openalex.org/S131132109,0303-4259,https://openalex.org/P4310320000,Thieme Medical Publishers (Germany),https://doi.org/10.1055/a-2823-7177,http://www.thieme-connect.de/products/ejournals/pdf/10.1055/a-2823-7177.pdf,cc-by-nc-nd,publishedVersion
NA,Trinidad B. Lantaño,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institut für Theoretische Physik & IQST, Albert-Einstein-Allee 11, Universität Ulm, 89069 Ulm, Germany",https://doi.org/10.22331/q-2026-03-24-2042,2026,article,TRUE,Quantum,https://openalex.org/S4210226432,2521-327X,https://openalex.org/P4310317900,Verein zur Förderung des Open Access Publizierens in den Quantenwissenschaften,https://doi.org/10.22331/q-2026-03-24-2042,https://quantum-journal.org/papers/q-2026-03-24-2042/pdf/,cc-by,publishedVersion
NA,Silke Lehner,NA,first,FALSE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Hahn-Schickard, Sedanstraße 14, 89077, Ulm, Germany",https://doi.org/10.1007/s00216-026-06429-x,2026,article,TRUE,Analytical and Bioanalytical Chemistry,https://openalex.org/S18188872,1618-2642,https://openalex.org/P4310319900,Springer Nature,https://doi.org/10.1007/s00216-026-06429-x,https://link.springer.com/content/pdf/10.1007/s00216-026-06429-x.pdf,cc-by,publishedVersion
NA,Lea Fröscher,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Geriatric Psychiatry Section, Clinic for Psychiatry and Psychotherapy II of the University of Ulm at Günzburg District Hospital, Günzburg, Germany. lea.froescher@uni-ulm.de",https://doi.org/10.1186/s13293-026-00880-2,2026,article,TRUE,Biology of Sex Differences,https://openalex.org/S184776610,2042-6410,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13293-026-00880-2,NA,cc-by,publishedVersion
NA,"Liu, Jing",https://orcid.org/0000-0003-4305-858X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Theoretical Chemistry, Ulm University, Mez-Starck-Haus, Oberberghof 7, 89081 Ulm, Germany",https://doi.org/10.5281/zenodo.19207412,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19207412,NA,cc-by,NA
NA,Gerd Baumann,https://orcid.org/0000-0003-1642-2462,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,University of Ulm ;,https://doi.org/10.20944/preprints202603.1713.v1,2026,preprint,TRUE,Preprints.org,https://openalex.org/S6309402219,NA,NA,NA,https://doi.org/10.20944/preprints202603.1713.v1,https://www.preprints.org/frontend/manuscript/440007b1357bc8f06ff5a2ad9512f399/download_pub,cc-by,acceptedVersion
NA,Elisa Pfeiffer,https://orcid.org/0000-0002-9742-3004,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Clinical Psychology and Child and Adolescent Psychotherapy, Catholic University Eichstätt-Ingolstadt, Levelingstraße 7, 85049, Ingolstadt, Germany. elisa.pfeiffer@ku.de",https://doi.org/10.1186/s12888-026-07979-1,2026,article,TRUE,BMC Psychiatry,https://openalex.org/S94610253,1471-244X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s12888-026-07979-1,NA,cc-by,publishedVersion
NA,"Liu, Jing",https://orcid.org/0000-0003-4305-858X,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Institute of Theoretical Chemistry, Ulm University, Mez-Starck-Haus, Oberberghof 7, 89081 Ulm, Germany",https://doi.org/10.5281/zenodo.19207411,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19207411,NA,cc-by,NA
https://openalex.org/A5130565673,Florian Grafl,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Institute of the History Philosophy and Ethics of Medicine Ulm University  Ulm Germany,https://doi.org/10.1111/ddg.70256,2026,article,TRUE,JDDG Journal der Deutschen Dermatologischen Gesellschaft,https://openalex.org/S4210169996,1610-0379,https://openalex.org/P4310320595,Wiley,https://doi.org/10.1111/ddg.70256,NA,cc-by,publishedVersion
https://openalex.org/A5027220614,Caroline Willich,https://orcid.org/0000-0001-5417-8726,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Ulm University , Institute for Energy Conversion and Storage , Ulm , Germany",https://doi.org/10.5772/intechopen.1014477,2026,book-chapter,TRUE,IntechOpen eBooks,https://openalex.org/S4306463448,NA,https://openalex.org/P4310322558,IntechOpen,https://doi.org/10.5772/intechopen.1014477,https://www.intechopen.com/citation-pdf-url/1231463,cc-by,publishedVersion
https://openalex.org/A5073808972,Maren‐Kathrin Heubach,https://orcid.org/0000-0002-3769-7169,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.19221451,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19221451,NA,cc-by,NA
https://openalex.org/A5073808972,Maren‐Kathrin Heubach,https://orcid.org/0000-0002-3769-7169,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.19221452,2026,dataset,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19221452,NA,cc-by,NA
https://openalex.org/A5130638542,Anna-Lena Kubillus,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.19223435,2026,article,TRUE,Journal of the Association for Information Systems,https://openalex.org/S30879505,1536-9323,https://openalex.org/P4310321080,Association for Information Systems,https://aisel.aisnet.org/ecis2026/datasc_isresearch/datasc_isresearch/8,https://aisel.aisnet.org/context/ecis2026/article/1151/viewcontent/1656_doc.pdf,NA,submittedVersion
https://openalex.org/A5130638542,Anna-Lena Kubillus,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,Universität Ulm,https://doi.org/10.5281/zenodo.19223436,2026,article,TRUE,Zenodo (CERN European Organization for Nuclear Research),https://openalex.org/S4306400562,NA,https://openalex.org/I67311998,European Organization for Nuclear Research,https://doi.org/10.5281/zenodo.19223436,NA,cc-by,NA
https://openalex.org/A5130716914,Nadine Mulfinger,NA,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department Psychiatry II, Section of Health Economics and Psychiatric Services Research, Ulm University and BKH Günzburg, Lindenallee 2, 89312, Günzburg, Germany, nadine.mulfinger@uni-ulm.de",NA,2026,article,FALSE,PubMed,https://openalex.org/S4306525036,NA,https://openalex.org/I1299303238,National Institutes of Health,https://pubmed.ncbi.nlm.nih.gov/41885530,NA,NA,publishedVersion
https://openalex.org/A5087422639,Johanna Radeke,https://orcid.org/0000-0003-1496-9747,first,TRUE,https://openalex.org/I196349391,Universität Ulm,https://ror.org/032000t02,DE,education,https://openalex.org/I196349391,"Department of Orthodontics, Ulm University, Ulm, Germany. johanna.radeke@uniklinik-ulm.de",https://doi.org/10.1186/s13005-026-00617-x,2026,article,TRUE,Head & Face Medicine,https://openalex.org/S4480651,1746-160X,https://openalex.org/P4310320256,Springer Nature,https://doi.org/10.1186/s13005-026-00617-x,NA,cc-by,publishedVersion
